Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	drug_moa	Concentration	Gnumber_2	DrugName_2	drug_moa_2	Concentration_2	Gnumber_3	DrugName_3	drug_moa_3	Concentration_3	ReadoutValue	BackgroundValue	Duration
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.1	G00010	drug_010	moa_A	0.1	31.9741347666424	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.1	G00010	drug_010	moa_A	1	24.245644791742	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.316227766016838	vehicle	vehicle	vehicle	0	98.1127581017772	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.316227766016838	vehicle	vehicle	vehicle	0	98.1127581017772	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.316227766016838	vehicle	vehicle	vehicle	0	98.1127581017772	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.316227766016838	G00010	drug_010	moa_A	0.1	33.4895396709296	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.316227766016838	G00010	drug_010	moa_A	1	25.3947601405439	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.1	vehicle	vehicle	vehicle	0	99.4860544193625	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.1	vehicle	vehicle	vehicle	0	99.4860544193625	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.1	vehicle	vehicle	vehicle	0	99.4860544193625	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.1	G00010	drug_010	moa_A	0.1	33.9582968682352	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.1	G00010	drug_010	moa_A	1	25.7502137152033	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.01	vehicle	vehicle	vehicle	0	99.5817769319183	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.01	vehicle	vehicle	vehicle	0	99.5817769319183	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.01	vehicle	vehicle	vehicle	0	99.5817769319183	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.01	G00010	drug_010	moa_A	0.1	33.9909705280493	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.01	G00010	drug_010	moa_A	1	25.774989802365	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.00316227766016838	vehicle	vehicle	vehicle	0	99.5990443459708	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.00316227766016838	vehicle	vehicle	vehicle	0	99.5990443459708	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.00316227766016838	vehicle	vehicle	vehicle	0	99.5990443459708	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.00316227766016838	G00010	drug_010	moa_A	0.1	33.9968645397876	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.00316227766016838	G00010	drug_010	moa_A	1	25.7794591684964	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.5993573772984	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.5993573772984	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.5993573772984	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.01	G00010	drug_010	moa_A	0.1	33.9969713890421	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.01	G00010	drug_010	moa_A	1	25.7795401911445	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.5999517808075	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.5999517808075	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.5999517808075	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.00316227766016838	G00010	drug_010	moa_A	0.1	33.9971742811051	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.00316227766016838	G00010	drug_010	moa_A	1	25.7796940420283	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	0.1	33.997190740112	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	1	25.7797065227173	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	0.1	33.997190740112	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	1	25.7797065227173	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	99.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	0.1	33.997190740112	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	1	25.7797065227173	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	3.16227766016838	vehicle	vehicle	vehicle	0	43.9569857068801	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	3.16227766016838	vehicle	vehicle	vehicle	0	43.9569857068801	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	3.16227766016838	vehicle	vehicle	vehicle	0	43.9569857068801	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	3.16227766016838	G00010	drug_010	moa_A	0.1	15.0041569019797	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	3.16227766016838	G00010	drug_010	moa_A	1	11.3774918789824	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	1	vehicle	vehicle	vehicle	0	45.1467526430399	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	1	vehicle	vehicle	vehicle	0	45.1467526430399	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	1	vehicle	vehicle	vehicle	0	45.1467526430399	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	1	G00010	drug_010	moa_A	0.1	15.4102686837559	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	1	G00010	drug_010	moa_A	1	11.6854421043302	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	3.16227766016838	vehicle	vehicle	vehicle	0	46.1306344949655	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	3.16227766016838	vehicle	vehicle	vehicle	0	46.1306344949655	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	3.16227766016838	vehicle	vehicle	vehicle	0	46.1306344949655	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	3.16227766016838	G00010	drug_010	moa_A	0.1	15.7461042157403	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	3.16227766016838	G00010	drug_010	moa_A	1	11.9401026002706	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	1	vehicle	vehicle	vehicle	0	84.0545525622268	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	1	vehicle	vehicle	vehicle	0	84.0545525622268	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	1	vehicle	vehicle	vehicle	0	84.0545525622268	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	1	G00010	drug_010	moa_A	0.1	28.690950361775	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	1	G00010	drug_010	moa_A	1	21.7560411340615	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.0316227766016838	vehicle	vehicle	vehicle	0	99.2544451760467	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.0316227766016838	vehicle	vehicle	vehicle	0	99.2544451760467	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.0316227766016838	vehicle	vehicle	vehicle	0	99.2544451760467	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.0316227766016838	G00010	drug_010	moa_A	0.1	33.8792400045587	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.0316227766016838	G00010	drug_010	moa_A	1	25.6902657400966	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.0316227766016838	vehicle	vehicle	vehicle	0	99.5914366326017	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.0316227766016838	vehicle	vehicle	vehicle	0	99.5914366326017	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.0316227766016838	vehicle	vehicle	vehicle	0	99.5914366326017	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.0316227766016838	G00010	drug_010	moa_A	0.1	33.9942677437785	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.0316227766016838	G00010	drug_010	moa_A	1	25.777490045826	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.001	vehicle	vehicle	vehicle	0	99.599949898344	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.001	vehicle	vehicle	vehicle	0	99.599949898344	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.001	vehicle	vehicle	vehicle	0	99.599949898344	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.001	G00010	drug_010	moa_A	0.1	33.9971736385502	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00021	drug_021	moa_D	0.001	G00010	drug_010	moa_A	1	25.7796935547857	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.5999963819046	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.5999963819046	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.001	vehicle	vehicle	vehicle	0	99.5999963819046	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.001	G00010	drug_010	moa_A	0.1	33.9971895051212	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.00316227766016838	G00026	drug_026	moa_E	0.001	G00010	drug_010	moa_A	1	25.779705586237	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	0.1	34.1337256426827	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	1	25.8832394806399	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	0.1	34.1337256426827	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	1	25.8832394806399	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	0.1	34.1337256426827	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	1	25.8832394806399	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.316227766016838	vehicle	vehicle	vehicle	0	61.1665276427323	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.316227766016838	vehicle	vehicle	vehicle	0	61.1665276427323	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.316227766016838	vehicle	vehicle	vehicle	0	61.1665276427323	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.316227766016838	G00010	drug_010	moa_A	0.1	20.8784147307259	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.316227766016838	G00010	drug_010	moa_A	1	15.8318788317602	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.1	vehicle	vehicle	vehicle	0	94.0493436974407	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.1	vehicle	vehicle	vehicle	0	94.0493436974407	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.1	vehicle	vehicle	vehicle	0	94.0493436974407	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.1	G00010	drug_010	moa_A	0.1	32.1025449464281	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.1	G00010	drug_010	moa_A	1	24.3430168591787	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.316227766016838	vehicle	vehicle	vehicle	0	98.5067852427482	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.316227766016838	vehicle	vehicle	vehicle	0	98.5067852427482	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.316227766016838	vehicle	vehicle	vehicle	0	98.5067852427482	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.316227766016838	G00010	drug_010	moa_A	0.1	33.6240358141863	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.316227766016838	G00010	drug_010	moa_A	1	25.4967471290602	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.1	vehicle	vehicle	vehicle	0	99.8855968065889	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.1	vehicle	vehicle	vehicle	0	99.8855968065889	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.1	vehicle	vehicle	vehicle	0	99.8855968065889	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.1	G00010	drug_010	moa_A	0.1	34.0946755705173	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.1	G00010	drug_010	moa_A	1	25.8536282281158	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.01	vehicle	vehicle	vehicle	0	99.9817037469059	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.01	vehicle	vehicle	vehicle	0	99.9817037469059	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.01	vehicle	vehicle	vehicle	0	99.9817037469059	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.01	G00010	drug_010	moa_A	0.1	34.1274804498487	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.01	G00010	drug_010	moa_A	1	25.8785038176356	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9990405080028	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9990405080028	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9990405080028	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.00316227766016838	G00010	drug_010	moa_A	0.1	34.1333981323168	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00021	drug_021	moa_D	0.00316227766016838	G00010	drug_010	moa_A	1	25.8829911330285	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9993547964844	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9993547964844	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.01	vehicle	vehicle	vehicle	0	99.9993547964844	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.01	G00010	drug_010	moa_A	0.1	34.1335054106848	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.01	G00010	drug_010	moa_A	1	25.8830724810688	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999515871561	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999515871561	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.00316227766016838	vehicle	vehicle	vehicle	0	99.9999515871561	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.00316227766016838	G00010	drug_010	moa_A	0.1	34.1337091175754	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	G00026	drug_026	moa_E	0.00316227766016838	G00010	drug_010	moa_A	1	25.8832269498276	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	0.1	34.1337256426827	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	G00010	drug_010	moa_A	1	25.8832394806399	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00004	drug_004	moa_A	0.001	vehicle	vehicle	vehicle	0	vehicle	vehicle	vehicle	0	100	0	72
