Barcode	clid	CellLineName	Tissue	ReferenceDivisionTime	Gnumber	DrugName	gcsi_moa	Concentration	ReadoutValue	BackgroundValue	Duration
plate_3	CL00010	cellline_AA	tissue_x	22	G00013	drug_013	moa_B	0.316227766016838	54.1	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00013	drug_013	moa_B	0.316227766016838	49.6	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00013	drug_013	moa_B	0.316227766016838	40.4	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00013	drug_013	moa_B	0.316227766016838	39.9	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00013	drug_013	moa_B	0.316227766016838	63.8	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00013	drug_013	moa_B	0.316227766016838	36.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00013	drug_013	moa_B	0.316227766016838	32.1	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00013	drug_013	moa_B	0.316227766016838	39.2	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00013	drug_013	moa_B	0.316227766016838	53.6	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00013	drug_013	moa_B	0.316227766016838	36.1	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00013	drug_013	moa_B	0.316227766016838	58.7	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00013	drug_013	moa_B	0.316227766016838	35.4	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00013	drug_013	moa_B	0.316227766016838	49.1	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00013	drug_013	moa_B	0.316227766016838	23.8	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00013	drug_013	moa_B	0.316227766016838	51.7	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00014	drug_014	moa_B	0.316227766016838	3.2	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00014	drug_014	moa_B	0.316227766016838	19.2	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00014	drug_014	moa_B	0.316227766016838	66.7	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00014	drug_014	moa_B	0.316227766016838	74.6	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00014	drug_014	moa_B	0.316227766016838	89.2	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00014	drug_014	moa_B	0.316227766016838	55.7	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00014	drug_014	moa_B	0.316227766016838	51.3	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00014	drug_014	moa_B	0.316227766016838	67.9	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00014	drug_014	moa_B	0.316227766016838	30.4	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00014	drug_014	moa_B	0.316227766016838	43.5	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00014	drug_014	moa_B	0.316227766016838	19.9	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00014	drug_014	moa_B	0.316227766016838	44.7	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00014	drug_014	moa_B	0.316227766016838	28.4	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00014	drug_014	moa_B	0.316227766016838	31.4	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00014	drug_014	moa_B	0.316227766016838	30.5	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00015	drug_015	moa_B	0.316227766016838	40.4	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00015	drug_015	moa_B	0.316227766016838	42.2	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00015	drug_015	moa_B	0.316227766016838	23.1	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00015	drug_015	moa_B	0.316227766016838	35.9	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00015	drug_015	moa_B	0.316227766016838	44	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00015	drug_015	moa_B	0.316227766016838	35.1	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00015	drug_015	moa_B	0.316227766016838	58	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00015	drug_015	moa_B	0.316227766016838	34.8	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00015	drug_015	moa_B	0.316227766016838	39	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00015	drug_015	moa_B	0.316227766016838	33.2	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00015	drug_015	moa_B	0.316227766016838	16.5	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00015	drug_015	moa_B	0.316227766016838	52	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00015	drug_015	moa_B	0.316227766016838	37	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00015	drug_015	moa_B	0.316227766016838	72.6	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00015	drug_015	moa_B	0.316227766016838	33.5	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00016	drug_016	moa_C	0.316227766016838	63.3	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00016	drug_016	moa_C	0.316227766016838	23.1	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00016	drug_016	moa_C	0.316227766016838	48.5	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00016	drug_016	moa_C	0.316227766016838	65.4	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00016	drug_016	moa_C	0.316227766016838	85.9	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00016	drug_016	moa_C	0.316227766016838	60	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00016	drug_016	moa_C	0.316227766016838	13.8	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00016	drug_016	moa_C	0.316227766016838	12.5	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00016	drug_016	moa_C	0.316227766016838	18.5	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00016	drug_016	moa_C	0.316227766016838	26.4	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00016	drug_016	moa_C	0.316227766016838	9.3	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00016	drug_016	moa_C	0.316227766016838	20.5	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00016	drug_016	moa_C	0.316227766016838	25	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00016	drug_016	moa_C	0.316227766016838	6.3	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00016	drug_016	moa_C	0.316227766016838	50	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00017	drug_017	moa_C	0.316227766016838	78.9	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00017	drug_017	moa_C	0.316227766016838	46.5	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00017	drug_017	moa_C	0.316227766016838	51.5	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00017	drug_017	moa_C	0.316227766016838	74.5	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00017	drug_017	moa_C	0.316227766016838	67.1	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00017	drug_017	moa_C	0.316227766016838	58.5	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00017	drug_017	moa_C	0.316227766016838	9.2	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00017	drug_017	moa_C	0.316227766016838	7.3	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00017	drug_017	moa_C	0.316227766016838	91.8	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00017	drug_017	moa_C	0.316227766016838	19	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00017	drug_017	moa_C	0.316227766016838	14	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00017	drug_017	moa_C	0.316227766016838	17.3	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00017	drug_017	moa_C	0.316227766016838	21.5	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00017	drug_017	moa_C	0.316227766016838	19.8	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00017	drug_017	moa_C	0.316227766016838	34.7	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00018	drug_018	moa_C	0.316227766016838	43.6	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00018	drug_018	moa_C	0.316227766016838	44	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00018	drug_018	moa_C	0.316227766016838	101.1	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00018	drug_018	moa_C	0.316227766016838	54.3	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00018	drug_018	moa_C	0.316227766016838	94.5	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00018	drug_018	moa_C	0.316227766016838	43	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00018	drug_018	moa_C	0.316227766016838	11.1	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00018	drug_018	moa_C	0.316227766016838	7.4	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00018	drug_018	moa_C	0.316227766016838	70.7	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00018	drug_018	moa_C	0.316227766016838	54	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00018	drug_018	moa_C	0.316227766016838	8.3	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00018	drug_018	moa_C	0.316227766016838	32.7	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00018	drug_018	moa_C	0.316227766016838	3.5	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00018	drug_018	moa_C	0.316227766016838	34.3	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00018	drug_018	moa_C	0.316227766016838	29	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00019	drug_019	moa_C	0.316227766016838	48	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00019	drug_019	moa_C	0.316227766016838	31.1	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00019	drug_019	moa_C	0.316227766016838	55.5	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00019	drug_019	moa_C	0.316227766016838	71.4	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00019	drug_019	moa_C	0.316227766016838	61.7	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00019	drug_019	moa_C	0.316227766016838	28.1	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00019	drug_019	moa_C	0.316227766016838	9.8	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00019	drug_019	moa_C	0.316227766016838	8.9	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00019	drug_019	moa_C	0.316227766016838	81.7	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00019	drug_019	moa_C	0.316227766016838	24.7	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00019	drug_019	moa_C	0.316227766016838	10.5	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00019	drug_019	moa_C	0.316227766016838	12.8	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00019	drug_019	moa_C	0.316227766016838	11.2	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00019	drug_019	moa_C	0.316227766016838	6.2	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00019	drug_019	moa_C	0.316227766016838	53.3	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00020	drug_020	moa_C	0.316227766016838	23.3	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00020	drug_020	moa_C	0.316227766016838	59.6	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00020	drug_020	moa_C	0.316227766016838	82.3	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00020	drug_020	moa_C	0.316227766016838	49.2	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00020	drug_020	moa_C	0.316227766016838	74.3	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00020	drug_020	moa_C	0.316227766016838	55.2	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00020	drug_020	moa_C	0.316227766016838	67.3	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00020	drug_020	moa_C	0.316227766016838	40.2	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00020	drug_020	moa_C	0.316227766016838	72.2	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00020	drug_020	moa_C	0.316227766016838	34.7	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00020	drug_020	moa_C	0.316227766016838	19.5	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00020	drug_020	moa_C	0.316227766016838	49.5	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00020	drug_020	moa_C	0.316227766016838	27.3	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00020	drug_020	moa_C	0.316227766016838	31	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00020	drug_020	moa_C	0.316227766016838	54.2	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00021	drug_021	moa_D	0.316227766016838	61.9	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00021	drug_021	moa_D	0.316227766016838	78.5	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00021	drug_021	moa_D	0.316227766016838	70.8	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00021	drug_021	moa_D	0.316227766016838	55.9	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00021	drug_021	moa_D	0.316227766016838	90.3	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00021	drug_021	moa_D	0.316227766016838	55.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00021	drug_021	moa_D	0.316227766016838	64	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00021	drug_021	moa_D	0.316227766016838	31.2	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00021	drug_021	moa_D	0.316227766016838	96.5	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00021	drug_021	moa_D	0.316227766016838	53.3	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00021	drug_021	moa_D	0.316227766016838	28	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00021	drug_021	moa_D	0.316227766016838	53	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00021	drug_021	moa_D	0.316227766016838	49	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00021	drug_021	moa_D	0.316227766016838	51.5	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00021	drug_021	moa_D	0.316227766016838	60.8	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00022	drug_022	moa_D	0.316227766016838	41.5	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00022	drug_022	moa_D	0.316227766016838	48.9	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00022	drug_022	moa_D	0.316227766016838	66.8	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00022	drug_022	moa_D	0.316227766016838	55.5	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00022	drug_022	moa_D	0.316227766016838	49.8	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00022	drug_022	moa_D	0.316227766016838	87.2	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00022	drug_022	moa_D	0.316227766016838	74.6	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00022	drug_022	moa_D	0.316227766016838	93	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00022	drug_022	moa_D	0.316227766016838	72.7	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00022	drug_022	moa_D	0.316227766016838	65.6	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00022	drug_022	moa_D	0.316227766016838	23.8	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00022	drug_022	moa_D	0.316227766016838	56.7	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00022	drug_022	moa_D	0.316227766016838	29	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00022	drug_022	moa_D	0.316227766016838	37.5	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00022	drug_022	moa_D	0.316227766016838	46.9	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00023	drug_023	moa_D	0.316227766016838	88.4	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00023	drug_023	moa_D	0.316227766016838	60.5	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00023	drug_023	moa_D	0.316227766016838	46.4	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00023	drug_023	moa_D	0.316227766016838	97.1	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00023	drug_023	moa_D	0.316227766016838	83.2	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00023	drug_023	moa_D	0.316227766016838	40.6	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00023	drug_023	moa_D	0.316227766016838	78.7	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00023	drug_023	moa_D	0.316227766016838	41.6	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00023	drug_023	moa_D	0.316227766016838	68	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00023	drug_023	moa_D	0.316227766016838	38.8	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00023	drug_023	moa_D	0.316227766016838	29.7	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00023	drug_023	moa_D	0.316227766016838	29.7	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00023	drug_023	moa_D	0.316227766016838	40	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00023	drug_023	moa_D	0.316227766016838	54.5	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00023	drug_023	moa_D	0.316227766016838	40.6	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00024	drug_024	moa_D	0.316227766016838	36.5	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00024	drug_024	moa_D	0.316227766016838	47.8	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00024	drug_024	moa_D	0.316227766016838	57.9	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00024	drug_024	moa_D	0.316227766016838	74.7	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00024	drug_024	moa_D	0.316227766016838	85.3	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00024	drug_024	moa_D	0.316227766016838	83.7	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00024	drug_024	moa_D	0.316227766016838	14	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00024	drug_024	moa_D	0.316227766016838	86.9	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00024	drug_024	moa_D	0.316227766016838	74.7	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00024	drug_024	moa_D	0.316227766016838	36.8	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00024	drug_024	moa_D	0.316227766016838	14.9	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00024	drug_024	moa_D	0.316227766016838	25.9	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00024	drug_024	moa_D	0.316227766016838	52	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00024	drug_024	moa_D	0.316227766016838	69.1	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00024	drug_024	moa_D	0.316227766016838	45.6	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00025	drug_025	moa_D	0.316227766016838	60.5	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00025	drug_025	moa_D	0.316227766016838	72.5	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00025	drug_025	moa_D	0.316227766016838	59.3	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00025	drug_025	moa_D	0.316227766016838	71.1	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00025	drug_025	moa_D	0.316227766016838	94.7	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00025	drug_025	moa_D	0.316227766016838	50.2	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00025	drug_025	moa_D	0.316227766016838	95.7	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00025	drug_025	moa_D	0.316227766016838	90.1	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00025	drug_025	moa_D	0.316227766016838	53.3	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00025	drug_025	moa_D	0.316227766016838	39	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00025	drug_025	moa_D	0.316227766016838	35.5	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00025	drug_025	moa_D	0.316227766016838	57.1	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00025	drug_025	moa_D	0.316227766016838	62	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00025	drug_025	moa_D	0.316227766016838	27.3	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00025	drug_025	moa_D	0.316227766016838	48.7	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00026	drug_026	moa_E	0.316227766016838	81.5	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00026	drug_026	moa_E	0.316227766016838	97.7	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00026	drug_026	moa_E	0.316227766016838	100.4	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00026	drug_026	moa_E	0.316227766016838	83.8	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00026	drug_026	moa_E	0.316227766016838	96	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00026	drug_026	moa_E	0.316227766016838	89.4	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00026	drug_026	moa_E	0.316227766016838	95.3	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00026	drug_026	moa_E	0.316227766016838	87.8	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00026	drug_026	moa_E	0.316227766016838	98.4	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00026	drug_026	moa_E	0.316227766016838	101.3	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00026	drug_026	moa_E	0.316227766016838	89.7	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00026	drug_026	moa_E	0.316227766016838	104.2	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00026	drug_026	moa_E	0.316227766016838	101.1	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00026	drug_026	moa_E	0.316227766016838	96	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00026	drug_026	moa_E	0.316227766016838	97.3	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00027	drug_027	moa_E	0.316227766016838	40.8	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00027	drug_027	moa_E	0.316227766016838	28.2	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00027	drug_027	moa_E	0.316227766016838	62.9	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00027	drug_027	moa_E	0.316227766016838	96.7	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00027	drug_027	moa_E	0.316227766016838	66.2	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00027	drug_027	moa_E	0.316227766016838	89.7	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00027	drug_027	moa_E	0.316227766016838	96.4	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00027	drug_027	moa_E	0.316227766016838	90.1	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00027	drug_027	moa_E	0.316227766016838	89.5	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00027	drug_027	moa_E	0.316227766016838	95.4	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00027	drug_027	moa_E	0.316227766016838	100.3	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00027	drug_027	moa_E	0.316227766016838	95.7	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00027	drug_027	moa_E	0.316227766016838	91.4	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00027	drug_027	moa_E	0.316227766016838	96.6	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00027	drug_027	moa_E	0.316227766016838	99.3	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00028	drug_028	moa_E	0.316227766016838	39.2	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00028	drug_028	moa_E	0.316227766016838	73.8	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00028	drug_028	moa_E	0.316227766016838	79.1	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00028	drug_028	moa_E	0.316227766016838	97.5	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00028	drug_028	moa_E	0.316227766016838	98.3	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00028	drug_028	moa_E	0.316227766016838	90.4	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00028	drug_028	moa_E	0.316227766016838	103.6	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00028	drug_028	moa_E	0.316227766016838	103.8	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00028	drug_028	moa_E	0.316227766016838	97.7	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00028	drug_028	moa_E	0.316227766016838	102.7	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00028	drug_028	moa_E	0.316227766016838	101.1	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00028	drug_028	moa_E	0.316227766016838	97.9	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00028	drug_028	moa_E	0.316227766016838	100.7	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00028	drug_028	moa_E	0.316227766016838	97.8	0	72
plate_3	CL00024	cellline_OC	tissue_z	78	G00028	drug_028	moa_E	0.316227766016838	102.9	0	72
plate_3	CL00010	cellline_AA	tissue_x	22	G00029	drug_029	moa_E	0.316227766016838	97.1	0	72
plate_3	CL00011	cellline_BA	tissue_x	26	G00029	drug_029	moa_E	0.316227766016838	98.8	0	72
plate_3	CL00012	cellline_CA	tissue_x	30	G00029	drug_029	moa_E	0.316227766016838	96.2	0	72
plate_3	CL00013	cellline_DA	tissue_x	34	G00029	drug_029	moa_E	0.316227766016838	89.9	0	72
plate_3	CL00014	cellline_EA	tissue_x	38	G00029	drug_029	moa_E	0.316227766016838	104.3	0	72
plate_3	CL00015	cellline_FA	tissue_x	42	G00029	drug_029	moa_E	0.316227766016838	84.5	0	72
plate_3	CL00016	cellline_GB	tissue_y	46	G00029	drug_029	moa_E	0.316227766016838	98.1	0	72
plate_3	CL00017	cellline_HB	tissue_y	50	G00029	drug_029	moa_E	0.316227766016838	98.2	0	72
plate_3	CL00018	cellline_IB	tissue_y	54	G00029	drug_029	moa_E	0.316227766016838	97.5	0	72
plate_3	CL00019	cellline_JB	tissue_z	58	G00029	drug_029	moa_E	0.316227766016838	95.5	0	72
plate_3	CL00020	cellline_KB	tissue_z	62	G00029	drug_029	moa_E	0.316227766016838	95.9	0	72
plate_3	CL00021	cellline_LB	tissue_z	66	G00029	drug_029	moa_E	0.316227766016838	91.8	0	72
plate_3	CL00022	cellline_MC	tissue_z	70	G00029	drug_029	moa_E	0.316227766016838	98.6	0	72
plate_3	CL00023	cellline_NC	tissue_z	74	G00029	drug_029	moa_E	0.316227766016838	95.6	0	72
